,muonID1,muonID2,x1,x1_normed,y1,y1_normed,z1,z1_normed,p1,t1_normed,t1,x2,x2_normed,y2,y2_normed,z2,z2_normed,t2_normed,t2,label
40106,52,52,-19.822,0.459710425,-125.151,0.274857845,148.3,0.87432744,0.05857670812,0.150231481,3330,-143.696,0.242311337,46.6896,0.576438399,197.32,0.999923136,0.150231481,3330,1
37522,52,52,-37.6058,0.428499825,-115.739,0.291375921,152.86,0.886010761,0.05867463041,0.150231481,3330,-143.696,0.242311337,46.6896,0.576438399,197.32,0.999923136,0.150231481,3330,1
38814,52,52,-53.6095,0.400413303,-105.215,0.30984556,157.04,0.896720471,0.05900403154,0.150231481,3330,-143.696,0.242311337,46.6896,0.576438399,197.32,0.999923136,0.150231481,3330,1
31061,52,52,-68.1802,0.374841699,-93.8419,0.32980537,161.22,0.907430182,0.05964324606,0.150231481,3330,-143.696,0.242311337,46.6896,0.576438399,197.32,0.999923136,0.150231481,3330,1
33645,52,52,-81.7522,0.351022815,-81.7522,0.351022815,165.21,0.917653087,0.06055441332,0.150231481,3330,-143.696,0.242311337,46.6896,0.576438399,197.32,0.999923136,0.150231481,3330,1
32353,52,52,-93.9956,0.329535627,-68.2918,0.374645841,169.01,0.927389188,0.06158962436,0.150231481,3330,-143.696,0.242311337,46.6896,0.576438399,197.32,0.999923136,0.150231481,3330,1
36876,52,52,-105.384,0.309548965,-53.6957,0.400262022,173.19,0.938098898,0.06297991928,0.150231481,3330,-143.696,0.242311337,46.6896,0.576438399,197.32,0.999923136,0.150231481,3330,1
39460,52,52,-115.697,0.291449631,-37.5923,0.428523517,177.37,0.948808609,0.06458837031,0.150231481,3330,-143.696,0.242311337,46.6896,0.576438399,197.32,0.999923136,0.150231481,3330,1
31707,52,52,-124.888,0.27531941,-19.7804,0.459783433,181.74,0.960005124,0.06648631312,0.150231481,3330,-143.696,0.242311337,46.6896,0.576438399,197.32,0.999923136,0.150231481,3330,1
29769,52,52,-132.905,0.261249561,-1.63E-14,4.94E-01,186.49,0.97217525,0.06876959434,0.150231481,3330,-143.696,0.242311337,46.6896,0.576438399,197.32,0.999923136,0.150231481,3330,1
41398,52,52,-144.593,0.240737101,22.9012,0.534689716,191.62,0.985318985,0.0724152397,0.150231481,3330,-143.696,0.242311337,46.6896,0.576438399,197.32,0.999923136,0.150231481,3330,1
47225,64,64,129.784,0.722269217,0,0.49449807,-65.18,0.327363567,0.2547928933,0.022453704,570,110.829,0.689003159,-17.5536,0.463691471,-67.84,0.320548296,0.022453704,570,1
42702,64,64,148.627,0.755338715,23.5403,0.535811337,-61.76,0.336126057,0.2853692454,0.022453704,570,110.829,0.689003159,-17.5536,0.463691471,-67.84,0.320548296,0.022453704,570,1
45933,64,64,165.748,0.7853861,53.8547,0.589013163,-57.58,0.346835767,0.3220059885,0.022453704,570,110.829,0.689003159,-17.5536,0.463691471,-67.84,0.320548296,0.022453704,570,1
45287,64,64,178.654,0.808036153,91.0289,0.654253949,-53.21,0.358032283,0.3639444675,0.022453704,570,110.829,0.689003159,-17.5536,0.463691471,-67.84,0.320548296,0.022453704,570,1
44641,64,64,184.086,0.817569323,133.746,0.729222534,-48.65,0.369715603,0.4082199059,0.022453704,570,110.829,0.689003159,-17.5536,0.463691471,-67.84,0.320548296,0.022453704,570,1
46579,64,64,180.026,0.810444015,180.026,0.810444015,-43.9,0.381885729,0.4532497185,0.022453704,570,110.829,0.689003159,-17.5536,0.463691471,-67.84,0.320548296,0.022453704,570,1
43995,64,64,164.165,0.782607933,225.954,0.891047736,-38.58,0.39551627,0.494642811,0.022453704,570,110.829,0.689003159,-17.5536,0.463691471,-67.84,0.320548296,0.022453704,570,1
43354,64,64,110.829,0.689003159,-17.5536,0.463691471,-67.84,0.320548296,0.2300418266,0.022453704,570,129.784,0.722269217,0,0.49449807,-65.18,0.327363567,0.022453704,570,1
42708,64,64,148.627,0.755338715,23.5403,0.535811337,-61.76,0.336126057,0.2853692454,0.022453704,570,129.784,0.722269217,0,0.49449807,-65.18,0.327363567,0.022453704,570,1
45938,64,64,165.748,0.7853861,53.8547,0.589013163,-57.58,0.346835767,0.3220059885,0.022453704,570,129.784,0.722269217,0,0.49449807,-65.18,0.327363567,0.022453704,570,1
45292,64,64,178.654,0.808036153,91.0289,0.654253949,-53.21,0.358032283,0.3639444675,0.022453704,570,129.784,0.722269217,0,0.49449807,-65.18,0.327363567,0.022453704,570,1
44646,64,64,184.086,0.817569323,133.746,0.729222534,-48.65,0.369715603,0.4082199059,0.022453704,570,129.784,0.722269217,0,0.49449807,-65.18,0.327363567,0.022453704,570,1
46584,64,64,180.026,0.810444015,180.026,0.810444015,-43.9,0.381885729,0.4532497185,0.022453704,570,129.784,0.722269217,0,0.49449807,-65.18,0.327363567,0.022453704,570,1
44000,64,64,164.165,0.782607933,225.954,0.891047736,-38.58,0.39551627,0.494642811,0.022453704,570,129.784,0.722269217,0,0.49449807,-65.18,0.327363567,0.022453704,570,1
43348,64,64,110.829,0.689003159,-17.5536,0.463691471,-67.84,0.320548296,0.2300418266,0.022453704,570,148.627,0.755338715,23.5403,0.535811337,-61.76,0.336126057,0.022453704,570,1
47224,64,64,129.784,0.722269217,0,0.49449807,-65.18,0.327363567,0.2547928933,0.022453704,570,148.627,0.755338715,23.5403,0.535811337,-61.76,0.336126057,0.022453704,570,1
45932,64,64,165.748,0.7853861,53.8547,0.589013163,-57.58,0.346835767,0.3220059885,0.022453704,570,148.627,0.755338715,23.5403,0.535811337,-61.76,0.336126057,0.022453704,570,1
45286,64,64,178.654,0.808036153,91.0289,0.654253949,-53.21,0.358032283,0.3639444675,0.022453704,570,148.627,0.755338715,23.5403,0.535811337,-61.76,0.336126057,0.022453704,570,1
44640,64,64,184.086,0.817569323,133.746,0.729222534,-48.65,0.369715603,0.4082199059,0.022453704,570,148.627,0.755338715,23.5403,0.535811337,-61.76,0.336126057,0.022453704,570,1
46578,64,64,180.026,0.810444015,180.026,0.810444015,-43.9,0.381885729,0.4532497185,0.022453704,570,148.627,0.755338715,23.5403,0.535811337,-61.76,0.336126057,0.022453704,570,1
43994,64,64,164.165,0.782607933,225.954,0.891047736,-38.58,0.39551627,0.494642811,0.022453704,570,148.627,0.755338715,23.5403,0.535811337,-61.76,0.336126057,0.022453704,570,1
43352,64,64,110.829,0.689003159,-17.5536,0.463691471,-67.84,0.320548296,0.2300418266,0.022453704,570,165.748,0.7853861,53.8547,0.589013163,-57.58,0.346835767,0.022453704,570,1
47229,64,64,129.784,0.722269217,0,0.49449807,-65.18,0.327363567,0.2547928933,0.022453704,570,165.748,0.7853861,53.8547,0.589013163,-57.58,0.346835767,0.022453704,570,1
42706,64,64,148.627,0.755338715,23.5403,0.535811337,-61.76,0.336126057,0.2853692454,0.022453704,570,165.748,0.7853861,53.8547,0.589013163,-57.58,0.346835767,0.022453704,570,1
45290,64,64,178.654,0.808036153,91.0289,0.654253949,-53.21,0.358032283,0.3639444675,0.022453704,570,165.748,0.7853861,53.8547,0.589013163,-57.58,0.346835767,0.022453704,570,1
44644,64,64,184.086,0.817569323,133.746,0.729222534,-48.65,0.369715603,0.4082199059,0.022453704,570,165.748,0.7853861,53.8547,0.589013163,-57.58,0.346835767,0.022453704,570,1
46583,64,64,180.026,0.810444015,180.026,0.810444015,-43.9,0.381885729,0.4532497185,0.022453704,570,165.748,0.7853861,53.8547,0.589013163,-57.58,0.346835767,0.022453704,570,1
43998,64,64,164.165,0.782607933,225.954,0.891047736,-38.58,0.39551627,0.494642811,0.022453704,570,165.748,0.7853861,53.8547,0.589013163,-57.58,0.346835767,0.022453704,570,1
43351,64,64,110.829,0.689003159,-17.5536,0.463691471,-67.84,0.320548296,0.2300418266,0.022453704,570,178.654,0.808036153,91.0289,0.654253949,-53.21,0.358032283,0.022453704,570,1
47228,64,64,129.784,0.722269217,0,0.49449807,-65.18,0.327363567,0.2547928933,0.022453704,570,178.654,0.808036153,91.0289,0.654253949,-53.21,0.358032283,0.022453704,570,1
42705,64,64,148.627,0.755338715,23.5403,0.535811337,-61.76,0.336126057,0.2853692454,0.022453704,570,178.654,0.808036153,91.0289,0.654253949,-53.21,0.358032283,0.022453704,570,1
45936,64,64,165.748,0.7853861,53.8547,0.589013163,-57.58,0.346835767,0.3220059885,0.022453704,570,178.654,0.808036153,91.0289,0.654253949,-53.21,0.358032283,0.022453704,570,1
44643,64,64,184.086,0.817569323,133.746,0.729222534,-48.65,0.369715603,0.4082199059,0.022453704,570,178.654,0.808036153,91.0289,0.654253949,-53.21,0.358032283,0.022453704,570,1
46582,64,64,180.026,0.810444015,180.026,0.810444015,-43.9,0.381885729,0.4532497185,0.022453704,570,178.654,0.808036153,91.0289,0.654253949,-53.21,0.358032283,0.022453704,570,1
43997,64,64,164.165,0.782607933,225.954,0.891047736,-38.58,0.39551627,0.494642811,0.022453704,570,178.654,0.808036153,91.0289,0.654253949,-53.21,0.358032283,0.022453704,570,1
43350,64,64,110.829,0.689003159,-17.5536,0.463691471,-67.84,0.320548296,0.2300418266,0.022453704,570,184.086,0.817569323,133.746,0.729222534,-48.65,0.369715603,0.022453704,570,1
47227,64,64,129.784,0.722269217,0,0.49449807,-65.18,0.327363567,0.2547928933,0.022453704,570,184.086,0.817569323,133.746,0.729222534,-48.65,0.369715603,0.022453704,570,1
42704,64,64,148.627,0.755338715,23.5403,0.535811337,-61.76,0.336126057,0.2853692454,0.022453704,570,184.086,0.817569323,133.746,0.729222534,-48.65,0.369715603,0.022453704,570,1
45935,64,64,165.748,0.7853861,53.8547,0.589013163,-57.58,0.346835767,0.3220059885,0.022453704,570,184.086,0.817569323,133.746,0.729222534,-48.65,0.369715603,0.022453704,570,1
45289,64,64,178.654,0.808036153,91.0289,0.654253949,-53.21,0.358032283,0.3639444675,0.022453704,570,184.086,0.817569323,133.746,0.729222534,-48.65,0.369715603,0.022453704,570,1
46581,64,64,180.026,0.810444015,180.026,0.810444015,-43.9,0.381885729,0.4532497185,0.022453704,570,184.086,0.817569323,133.746,0.729222534,-48.65,0.369715603,0.022453704,570,1
43996,64,64,164.165,0.782607933,225.954,0.891047736,-38.58,0.39551627,0.494642811,0.022453704,570,184.086,0.817569323,133.746,0.729222534,-48.65,0.369715603,0.022453704,570,1
43353,64,64,110.829,0.689003159,-17.5536,0.463691471,-67.84,0.320548296,0.2300418266,0.022453704,570,180.026,0.810444015,180.026,0.810444015,-43.9,0.381885729,0.022453704,570,1
47230,64,64,129.784,0.722269217,0,0.49449807,-65.18,0.327363567,0.2547928933,0.022453704,570,180.026,0.810444015,180.026,0.810444015,-43.9,0.381885729,0.022453704,570,1
42707,64,64,148.627,0.755338715,23.5403,0.535811337,-61.76,0.336126057,0.2853692454,0.022453704,570,180.026,0.810444015,180.026,0.810444015,-43.9,0.381885729,0.022453704,570,1
45937,64,64,165.748,0.7853861,53.8547,0.589013163,-57.58,0.346835767,0.3220059885,0.022453704,570,180.026,0.810444015,180.026,0.810444015,-43.9,0.381885729,0.022453704,570,1
45291,64,64,178.654,0.808036153,91.0289,0.654253949,-53.21,0.358032283,0.3639444675,0.022453704,570,180.026,0.810444015,180.026,0.810444015,-43.9,0.381885729,0.022453704,570,1
44645,64,64,184.086,0.817569323,133.746,0.729222534,-48.65,0.369715603,0.4082199059,0.022453704,570,180.026,0.810444015,180.026,0.810444015,-43.9,0.381885729,0.022453704,570,1
43999,64,64,164.165,0.782607933,225.954,0.891047736,-38.58,0.39551627,0.494642811,0.022453704,570,180.026,0.810444015,180.026,0.810444015,-43.9,0.381885729,0.022453704,570,1
43349,64,64,110.829,0.689003159,-17.5536,0.463691471,-67.84,0.320548296,0.2300418266,0.022453704,570,164.165,0.782607933,225.954,0.891047736,-38.58,0.39551627,0.022453704,570,1
47226,64,64,129.784,0.722269217,0,0.49449807,-65.18,0.327363567,0.2547928933,0.022453704,570,164.165,0.782607933,225.954,0.891047736,-38.58,0.39551627,0.022453704,570,1
42703,64,64,148.627,0.755338715,23.5403,0.535811337,-61.76,0.336126057,0.2853692454,0.022453704,570,164.165,0.782607933,225.954,0.891047736,-38.58,0.39551627,0.022453704,570,1
45934,64,64,165.748,0.7853861,53.8547,0.589013163,-57.58,0.346835767,0.3220059885,0.022453704,570,164.165,0.782607933,225.954,0.891047736,-38.58,0.39551627,0.022453704,570,1
45288,64,64,178.654,0.808036153,91.0289,0.654253949,-53.21,0.358032283,0.3639444675,0.022453704,570,164.165,0.782607933,225.954,0.891047736,-38.58,0.39551627,0.022453704,570,1
44642,64,64,184.086,0.817569323,133.746,0.729222534,-48.65,0.369715603,0.4082199059,0.022453704,570,164.165,0.782607933,225.954,0.891047736,-38.58,0.39551627,0.022453704,570,1
46580,64,64,180.026,0.810444015,180.026,0.810444015,-43.9,0.381885729,0.4532497185,0.022453704,570,164.165,0.782607933,225.954,0.891047736,-38.58,0.39551627,0.022453704,570,1
48525,74,74,83.0957,0.640331169,-83.0957,0.34866497,-1.91,0.489469639,0.007853697743,0.688888889,14965,60.7954,0.601194103,-83.6776,0.347643735,-2.67,0.487522419,0.688888889,14965,1
49818,74,74,108.393,0.684727975,-78.7524,0.356287469,-1.53,0.490443249,0.008953559239,0.688888889,14965,60.7954,0.601194103,-83.6776,0.347643735,-2.67,0.487522419,0.688888889,14965,1
47879,74,74,136.748,0.73449105,-69.6765,0.37221569,-1.34,0.490930054,0.01025604269,0.688888889,14965,60.7954,0.601194103,-83.6776,0.347643735,-2.67,0.487522419,0.688888889,14965,1
50464,74,74,167.368,0.788229203,-54.381,0.399059319,-1.34,0.490930054,0.01175985177,0.688888889,14965,60.7954,0.601194103,-83.6776,0.347643735,-2.67,0.487522419,0.688888889,14965,1
49171,74,74,60.7954,0.601194103,-83.6776,0.347643735,-2.67,0.487522419,0.00691384539,0.688888889,14965,83.0957,0.640331169,-83.0957,0.34866497,-1.91,0.489469639,0.688888889,14965,1
49817,74,74,108.393,0.684727975,-78.7524,0.356287469,-1.53,0.490443249,0.008953559239,0.688888889,14965,83.0957,0.640331169,-83.0957,0.34866497,-1.91,0.489469639,0.688888889,14965,1
47878,74,74,136.748,0.73449105,-69.6765,0.37221569,-1.34,0.490930054,0.01025604269,0.688888889,14965,83.0957,0.640331169,-83.0957,0.34866497,-1.91,0.489469639,0.688888889,14965,1
50463,74,74,167.368,0.788229203,-54.381,0.399059319,-1.34,0.490930054,0.01175985177,0.688888889,14965,83.0957,0.640331169,-83.0957,0.34866497,-1.91,0.489469639,0.688888889,14965,1
49172,74,74,60.7954,0.601194103,-83.6776,0.347643735,-2.67,0.487522419,0.00691384539,0.688888889,14965,108.393,0.684727975,-78.7524,0.356287469,-1.53,0.490443249,0.688888889,14965,1
48526,74,74,83.0957,0.640331169,-83.0957,0.34866497,-1.91,0.489469639,0.007853697743,0.688888889,14965,108.393,0.684727975,-78.7524,0.356287469,-1.53,0.490443249,0.688888889,14965,1
47880,74,74,136.748,0.73449105,-69.6765,0.37221569,-1.34,0.490930054,0.01025604269,0.688888889,14965,108.393,0.684727975,-78.7524,0.356287469,-1.53,0.490443249,0.688888889,14965,1
50465,74,74,167.368,0.788229203,-54.381,0.399059319,-1.34,0.490930054,0.01175985177,0.688888889,14965,108.393,0.684727975,-78.7524,0.356287469,-1.53,0.490443249,0.688888889,14965,1
49170,74,74,60.7954,0.601194103,-83.6776,0.347643735,-2.67,0.487522419,0.00691384539,0.688888889,14965,136.748,0.73449105,-69.6765,0.37221569,-1.34,0.490930054,0.688888889,14965,1
49173,74,74,60.7954,0.601194103,-83.6776,0.347643735,-2.67,0.487522419,0.00691384539,0.688888889,14965,167.368,0.788229203,-54.381,0.399059319,-1.34,0.490930054,0.688888889,14965,1
48524,74,74,83.0957,0.640331169,-83.0957,0.34866497,-1.91,0.489469639,0.007853697743,0.688888889,14965,136.748,0.73449105,-69.6765,0.37221569,-1.34,0.490930054,0.688888889,14965,1
48527,74,74,83.0957,0.640331169,-83.0957,0.34866497,-1.91,0.489469639,0.007853697743,0.688888889,14965,167.368,0.788229203,-54.381,0.399059319,-1.34,0.490930054,0.688888889,14965,1
49816,74,74,108.393,0.684727975,-78.7524,0.356287469,-1.53,0.490443249,0.008953559239,0.688888889,14965,136.748,0.73449105,-69.6765,0.37221569,-1.34,0.490930054,0.688888889,14965,1
49819,74,74,108.393,0.684727975,-78.7524,0.356287469,-1.53,0.490443249,0.008953559239,0.688888889,14965,167.368,0.788229203,-54.381,0.399059319,-1.34,0.490930054,0.688888889,14965,1
50462,74,74,167.368,0.788229203,-54.381,0.399059319,-1.34,0.490930054,0.01175985177,0.688888889,14965,136.748,0.73449105,-69.6765,0.37221569,-1.34,0.490930054,0.688888889,14965,1
47881,74,74,136.748,0.73449105,-69.6765,0.37221569,-1.34,0.490930054,0.01025604269,0.688888889,14965,167.368,0.788229203,-54.381,0.399059319,-1.34,0.490930054,0.688888889,14965,1
54346,81,81,-62.078,0.385551071,-121.835,0.280677431,-9.7,0.469510633,0.05561144867,0.110185185,2465,-65.0308,0.380368901,-89.5072,0.337412776,-9.89,0.469023828,0.110185185,2465,1
51115,81,81,-51.6921,0.403778343,-159.092,0.21529133,-9.32,0.470484243,0.06796699897,0.110185185,2465,-65.0308,0.380368901,-89.5072,0.337412776,-9.89,0.469023828,0.110185185,2465,1
53700,81,81,-31.3725,0.439439277,-198.078,0.146870832,-8.18,0.473405073,0.08142548752,0.110185185,2465,-65.0308,0.380368901,-89.5072,0.337412776,-9.89,0.469023828,0.110185185,2465,1
51761,81,81,1.43E-14,4.94E-01,-233.695,0.084362934,-6.66,0.477299513,0.09484376526,0.110185185,2465,-65.0308,0.380368901,-89.5072,0.337412776,-9.89,0.469023828,0.110185185,2465,1
52407,81,81,41.4516,0.5672457,-261.715,0.035187785,-4.95,0.481680758,0.1075146223,0.110185185,2465,-65.0308,0.380368901,-89.5072,0.337412776,-9.89,0.469023828,0.110185185,2465,1
53055,81,81,-65.0308,0.380368901,-89.5072,0.337412776,-9.89,0.469023828,0.04506213072,0.110185185,2465,-62.078,0.385551071,-121.835,0.280677431,-9.7,0.469510633,0.110185185,2465,1
51117,81,81,-51.6921,0.403778343,-159.092,0.21529133,-9.32,0.470484243,0.06796699897,0.110185185,2465,-62.078,0.385551071,-121.835,0.280677431,-9.7,0.469510633,0.110185185,2465,1
53701,81,81,-31.3725,0.439439277,-198.078,0.146870832,-8.18,0.473405073,0.08142548752,0.110185185,2465,-62.078,0.385551071,-121.835,0.280677431,-9.7,0.469510633,0.110185185,2465,1
51763,81,81,1.43E-14,4.94E-01,-233.695,0.084362934,-6.66,0.477299513,0.09484376526,0.110185185,2465,-62.078,0.385551071,-121.835,0.280677431,-9.7,0.469510633,0.110185185,2465,1
52409,81,81,41.4516,0.5672457,-261.715,0.035187785,-4.95,0.481680758,0.1075146223,0.110185185,2465,-62.078,0.385551071,-121.835,0.280677431,-9.7,0.469510633,0.110185185,2465,1
53051,81,81,-65.0308,0.380368901,-89.5072,0.337412776,-9.89,0.469023828,0.04506213072,0.110185185,2465,-51.6921,0.403778343,-159.092,0.21529133,-9.32,0.470484243,0.110185185,2465,1
54343,81,81,-62.078,0.385551071,-121.835,0.280677431,-9.7,0.469510633,0.05561144867,0.110185185,2465,-51.6921,0.403778343,-159.092,0.21529133,-9.32,0.470484243,0.110185185,2465,1
53697,81,81,-31.3725,0.439439277,-198.078,0.146870832,-8.18,0.473405073,0.08142548752,0.110185185,2465,-51.6921,0.403778343,-159.092,0.21529133,-9.32,0.470484243,0.110185185,2465,1
51759,81,81,1.43E-14,4.94E-01,-233.695,0.084362934,-6.66,0.477299513,0.09484376526,0.110185185,2465,-51.6921,0.403778343,-159.092,0.21529133,-9.32,0.470484243,0.110185185,2465,1
52405,81,81,41.4516,0.5672457,-261.715,0.035187785,-4.95,0.481680758,0.1075146223,0.110185185,2465,-51.6921,0.403778343,-159.092,0.21529133,-9.32,0.470484243,0.110185185,2465,1
53054,81,81,-65.0308,0.380368901,-89.5072,0.337412776,-9.89,0.469023828,0.04506213072,0.110185185,2465,-31.3725,0.439439277,-198.078,0.146870832,-8.18,0.473405073,0.110185185,2465,1
54347,81,81,-62.078,0.385551071,-121.835,0.280677431,-9.7,0.469510633,0.05561144867,0.110185185,2465,-31.3725,0.439439277,-198.078,0.146870832,-8.18,0.473405073,0.110185185,2465,1
51116,81,81,-51.6921,0.403778343,-159.092,0.21529133,-9.32,0.470484243,0.06796699897,0.110185185,2465,-31.3725,0.439439277,-198.078,0.146870832,-8.18,0.473405073,0.110185185,2465,1
51762,81,81,1.43E-14,4.94E-01,-233.695,0.084362934,-6.66,0.477299513,0.09484376526,0.110185185,2465,-31.3725,0.439439277,-198.078,0.146870832,-8.18,0.473405073,0.110185185,2465,1
52408,81,81,41.4516,0.5672457,-261.715,0.035187785,-4.95,0.481680758,0.1075146223,0.110185185,2465,-31.3725,0.439439277,-198.078,0.146870832,-8.18,0.473405073,0.110185185,2465,1
53052,81,81,-65.0308,0.380368901,-89.5072,0.337412776,-9.89,0.469023828,0.04506213072,0.110185185,2465,1.43E-14,4.94E-01,-233.695,0.084362934,-6.66,0.477299513,0.110185185,2465,1
54344,81,81,-62.078,0.385551071,-121.835,0.280677431,-9.7,0.469510633,0.05561144867,0.110185185,2465,1.43E-14,4.94E-01,-233.695,0.084362934,-6.66,0.477299513,0.110185185,2465,1
51113,81,81,-51.6921,0.403778343,-159.092,0.21529133,-9.32,0.470484243,0.06796699897,0.110185185,2465,1.43E-14,4.94E-01,-233.695,0.084362934,-6.66,0.477299513,0.110185185,2465,1
53698,81,81,-31.3725,0.439439277,-198.078,0.146870832,-8.18,0.473405073,0.08142548752,0.110185185,2465,1.43E-14,4.94E-01,-233.695,0.084362934,-6.66,0.477299513,0.110185185,2465,1
